        2.71250486      365.74209595     757    1150  -82.73722222   37.28750000
        2.75196552      364.50268555     756    1149  -82.73750000   37.28777778
        2.79142594      363.94845581     755    1148  -82.73777778   37.28805556
        2.81605792      363.21774292     754    1148  -82.73805556   37.28805556
        2.85551834      362.40060425     753    1147  -82.73833333   37.28833333
        2.88015008      362.23504639     752    1147  -82.73861111   37.28833333
        2.91961050      361.11636353     751    1146  -82.73888889   37.28861111
        2.94424224      360.94558716     750    1146  -82.73916667   37.28861111
        2.98370266      360.08731079     749    1145  -82.73944444   37.28888889
        3.00833416      359.28659058     748    1145  -82.73972222   37.28888889
        3.04779458      359.07952881     747    1144  -82.74000000   37.28916667
        3.07242608      357.69924927     746    1144  -82.74027778   37.28916667
        3.11188626      356.65383911     745    1143  -82.74055556   37.28944444
        3.15134645      356.33520508     744    1142  -82.74083333   37.28972222
        3.19080663      355.70996094     743    1141  -82.74111111   37.29000000
        3.22163534      353.67440796     743    1140  -82.74111111   37.29027778
        3.25246406      351.80114746     743    1139  -82.74111111   37.29055556
        3.29192400      351.38098145     744    1138  -82.74083333   37.29083333
        3.32275271      351.38098145     744    1137  -82.74083333   37.29111111
        3.36221266      351.38098145     743    1136  -82.74111111   37.29138889
        3.39304137      351.38098145     743    1135  -82.74111111   37.29166667
        3.43250108      351.38098145     742    1134  -82.74138889   37.29194444
        3.47196078      351.38098145     741    1133  -82.74166667   37.29222222
        3.49659133      351.38098145     740    1133  -82.74194444   37.29222222
        3.53605103      351.38098145     739    1132  -82.74222222   37.29250000
        3.57551074      351.38098145     738    1131  -82.74250000   37.29277778
        3.60633945      350.27722168     738    1130  -82.74250000   37.29305556
        3.64579892      348.88006592     737    1129  -82.74277778   37.29333333
        3.67662764      348.64956665     737    1128  -82.74277778   37.29361111
        3.70745635      348.64956665     737    1127  -82.74277778   37.29388889
        3.74691558      347.92971802     736    1126  -82.74305556   37.29416667
        3.78637481      347.50567627     735    1125  -82.74333333   37.29444444
        3.82583404      343.96438599     734    1124  -82.74361111   37.29472222
        3.85046363      342.45150757     733    1124  -82.74388889   37.29472222
        3.88129234      342.45150757     733    1123  -82.74388889   37.29500000
        3.90592194      342.45150757     732    1123  -82.74416667   37.29500000
        3.94538093      342.45150757     731    1122  -82.74444444   37.29527778
        3.97620964      342.45150757     731    1121  -82.74444444   37.29555556
        4.01566839      342.45150757     730    1120  -82.74472222   37.29583333
        4.04029751      342.45150757     729    1120  -82.74500000   37.29583333
        4.07975626      342.45150757     728    1119  -82.74527778   37.29611111
        4.10438538      342.45150757     727    1119  -82.74555556   37.29611111
        4.12901449      342.45150757     726    1119  -82.74583333   37.29611111
        4.15364361      342.45150757     725    1119  -82.74611111   37.29611111
        4.17827272      342.45150757     724    1119  -82.74638889   37.29611111
        4.20290184      342.45150757     723    1119  -82.74666667   37.29611111
        4.24236059      342.45150757     722    1118  -82.74694444   37.29638889
        4.26698971      342.45150757     721    1118  -82.74722222   37.29638889
        4.29161882      342.45150757     720    1118  -82.74750000   37.29638889
        4.31624794      342.45150757     719    1118  -82.74777778   37.29638889
        4.34087706      342.45150757     718    1118  -82.74805556   37.29638889
        4.36550617      342.45150757     717    1118  -82.74833333   37.29638889
        4.39013529      342.45150757     716    1118  -82.74861111   37.29638889
        4.41476440      342.45150757     715    1118  -82.74888889   37.29638889
        4.43939352      341.39050293     714    1118  -82.74916667   37.29638889
        4.46402264      340.56372070     713    1118  -82.74944444   37.29638889
        4.50348139      339.34732056     712    1117  -82.74972222   37.29666667
        4.52811050      336.89093018     711    1117  -82.75000000   37.29666667
        4.56756926      332.12017822     710    1116  -82.75027778   37.29694444
        4.60702801      327.91510010     709    1115  -82.75055556   37.29722222
        4.63165712      327.34695435     708    1115  -82.75083333   37.29722222
        4.67111588      327.34695435     707    1114  -82.75111111   37.29750000
        4.71057463      327.19485474     706    1113  -82.75138889   37.29777778
        4.75003338      327.19485474     705    1112  -82.75166667   37.29805556
        4.78949165      327.19485474     704    1111  -82.75194444   37.29833333
        4.82894993      327.19485474     703    1110  -82.75222222   37.29861111
        4.85357857      327.19485474     702    1110  -82.75250000   37.29861111
        4.89303684      327.19485474     701    1109  -82.75277778   37.29888889
        4.91766500      327.19485474     700    1109  -82.75305556   37.29888889
        4.94229317      327.19485474     699    1109  -82.75333333   37.29888889
        4.98175144      326.67382812     698    1108  -82.75361111   37.29916667
        5.00637960      326.67382812     697    1108  -82.75388889   37.29916667
        5.04583788      325.75152588     696    1107  -82.75416667   37.29944444
        5.07046604      324.52777100     695    1107  -82.75444444   37.29944444
        5.09509420      324.52777100     694    1107  -82.75472222   37.29944444
        5.11972237      324.21954346     693    1107  -82.75500000   37.29944444
        5.14435053      322.14553833     692    1107  -82.75527778   37.29944444
        5.16897869      321.00369263     691    1107  -82.75555556   37.29944444
        5.19360685      321.00369263     690    1107  -82.75583333   37.29944444
        5.23306513      320.77664185     689    1106  -82.75611111   37.29972222
        5.25769329      320.51611328     688    1106  -82.75638889   37.29972222
        5.28232145      320.34759521     687    1106  -82.75666667   37.29972222
        5.30694962      320.04998779     686    1106  -82.75694444   37.29972222
        5.33157778      319.75512695     685    1106  -82.75722222   37.29972222
        5.35620594      319.75512695     684    1106  -82.75750000   37.29972222
        5.39566422      317.73007202     683    1107  -82.75777778   37.29944444
        5.42029238      315.06436157     682    1107  -82.75805556   37.29944444
        5.44492054      314.38342285     681    1107  -82.75833333   37.29944444
        5.46954870      312.22021484     680    1107  -82.75861111   37.29944444
        5.49417686      312.06683350     679    1107  -82.75888889   37.29944444
        5.51880503      311.25195312     678    1107  -82.75916667   37.29944444
        5.54963350      311.25195312     678    1108  -82.75916667   37.29916667
        5.57426167      311.25195312     677    1108  -82.75944444   37.29916667
        5.61371994      311.25195312     676    1109  -82.75972222   37.29888889
        5.63834810      311.25195312     675    1109  -82.76000000   37.29888889
